,index,uuid,title,slug,phone,website,age,description,status,featured,capacity,capacity_extra,notes,yelp,twitter,facebook,eventful,img_url,quickpitch,rating,popularity,vote_count,song_types,distance,postal_code,address,longitude,latitude,country_id,state_id,city_id,country,state,state_code,city,created_at,genres,blacklist_genres
119,data,ccee3fac-8778-4b1c-835a-bfaf8806c05b,The North Door,the-north-door-austin-texas,512.710.9765,http://www.ndvenue.com,0,"<p>
	Additional Websites: <a href=""http://www.facebook.com/ndvenue"" target=""_blank"">Facebook</a>,&nbsp;<a href=""https://twitter.com/ndaustin"" target=""_blank"">Twitter</a>, and <a href=""https://www.instagram.com/thenorthdoor/"" target=""_blank"">Instagram</a>. &quot;The North Door is a live music, performance and events venue, located one block east of I-35 on Brushy St. between 5th and 6th Streets in Austin, Texas.&quot; They can host live music any night of the week.&nbsp;</p>",enabled,0,300,,<br />,,https://twitter.com/ndaustin,http://www.facebook.com/ndvenue,V0-001-008950647-4,/resize/northdoorx.jpg,1,3.57,3.60013606557377,7,All Song Types,0,78702,502 Brushy Street,-97.734,30.2646,1,282,321,United States,Texas,TX,Austin,2010-12-09 14:40:55,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
120,data,6bdd3db8-bcb6-43d6-9016-3e24fdcf4f34,Blue,blue-portland-maine,207.774.4111,http://www.portcityblue.com,0,"<p>
	Additional Website: <a href=""https://www.facebook.com/portcityblue"" target=""_blank"">Facebook</a>. Live music is held Tuesday-Saturday nights with Wednesdays being Irish Music night. There is a one drink minimum for show attendees.&nbsp;</p>",enabled,0,55,standing and 32 seated.,,,,https://www.facebook.com/portcityblue,V0-001-000395107-8,/resize/41569_125560869669_3756777_n.jpg,1,3.5,3.5718047775947275,4,All Song Types,0,04101,650A Congress Street,-70.2654,43.6532,1,256,516,United States,Maine,ME,Portland,2009-06-29 22:01:18,"[{'id': 8, 'genre': 'Bluegrass', 'order': 500}, {'id': 9, 'genre': 'Blues', 'order': 500}, {'id': 11, 'genre': 'Celtic', 'order': 500}, {'id': 28, 'genre': 'Folk', 'order': 500}, {'id': 42, 'genre': 'Jazz', 'order': 500}, {'id': 96, 'genre': 'Old Time', 'order': 500}]",[]
121,data,d027d52d-6960-441a-9859-7192e843bfed,Neurolux,neurolux-boise-idaho,208.343.0886,http://www.neurolux.com,21,"<p>""21+ Lounge &amp; Music Venue in Boise's Historic Hitchcock Building."" They are willing to host a show any night of the week and usually do so 4-5 nights per week.</p>",enabled,0,300,,,,http://www.twitter.com/neurolux,http://www.facebook.com/neuroluxlounge,V0-001-001140831-3,/resize/neuro523639_10151802044570652_1248785289_n.jpg,1,3.5,3.555282660598373,6,All Song Types,0,83702,111 N. 11th Street,-116.207,43.6178,1,248,334,United States,Idaho,ID,Boise,2008-09-02 04:40:43,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
122,data,67d8a4ef-12d9-4bef-9257-aeb7b2276189,The Lark,the-lark-hastings-nebraska,402.984.4073,http://thelarkdowntown.com,0,"<p>
	They host a concert series called &quot;The Listening Room&quot; on Friday and Saturday nights. You can find more information about the concert series on their <a href=""http://www.thelisteningroom.org/"" rel=""nofollow"" target=""_blank"">Official Website</a> and <a href=""https://www.facebook.com/thelisteningroomhastings/"" rel=""nofollow"" target=""_blank"">Facebook Page</a>.</p>",enabled,0,250,,,,,https://www.facebook.com/thelisteningroomhastings/,V0-001-006445021-5,/resize/larklark-facade-podium-image.jpg,1,3.4,3.4974667818902274,5,All Song Types,0,68901,809 W. 2nd Street,-98.3913,40.5852,1,266,3577,United States,Nebraska,NE,Hastings,2013-02-05 23:10:42,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 6, 'genre': 'Americana', 'order': 500}, {'id': 9, 'genre': 'Blues', 'order': 500}, {'id': 14, 'genre': 'Classical', 'order': 500}, {'id': 28, 'genre': 'Folk', 'order': 500}, {'id': 42, 'genre': 'Jazz', 'order': 500}, {'id': 217, 'genre': 'Singer-Songwriter', 'order': 500}]",[]
123,data,d9c414fc-c150-48bc-8d32-a4d77bfd5219,Reverb,reverb-reading-pennsylvania,610.743.3069,http://www.reverbconcerts.com,0,"<p>
	Additional Website: <a href=""http://www.facebook.com/reverbconcerts"" rel=""nofollow"" target=""_blank"">Facebook</a>. &quot;Reading, Pa&#39;s premier live entertainment venue.&quot; Most shows take place Thursday-Saturday nights, but they can be held any night of the week. Shows be held in the main room, side room, and outdoors (when it&#39;s warm out) and can also be 18+ and 21+ depending on what&#39;s arranged.</p>",enabled,0,960,"(Main), 75 (Side), 200 (Outdoor).",,,,http://www.facebook.com/reverbconcerts,V0-001-004872066-4,/resize/reverb.png,1,3.33,3.4948198131479993,3,All Song Types,0,19604,1402 N. 9th Street,-75.9196,40.3563,1,275,753,United States,Pennsylvania,PA,Reading,2011-06-23 10:05:45,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
124,data,ecd67648-d704-4d7c-826a-216a14fe74e0,Friends and Lovers,friends-and-lovers-brooklyn-new-york,917.979.3060,http://fnlbk.com,21,"<p>""A bar and music space for people who like music located in Crown Heights, Brooklyn."" Performances can be held any night of the week.</p>",enabled,0,0,,,,https://twitter.com/friendsloversbk,https://www.facebook.com/friendsandloversbk,V0-001-007481818-0,/resize/imgres_7526.jpg,1,3.33,3.4948198131479993,3,All Song Types,0,11238,641 Classon Avenue,-73.9584,40.6785,1,271,678,United States,New York,NY,Brooklyn,2015-11-11 13:25:22,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
125,data,22f6cd36-b6fc-4230-9938-b2449e33406f,Star Theater,star-theater-portland-oregon,503.248.4700,http://www.startheaterportland.com,0,"<p>""Live Music &amp; Performance • Cocktails • BBQ • Huge Patio Bar • Event Rentals"" Most shows take place Thursday-Sunday nights, but they can be held any night of the week.</p>",enabled,0,500,,"<p>Michael is talent buyer/production manager:&nbsp;michaeldeandamron@gmail.com, 360/998-6642.<br></p>",,,http://www.facebook.com/StarTheaterPortland,V0-001-001620688-0,/resize/star.jpg,1,3.0,3.4947222027050744,1,All Song Types,0,97209,13 NW 6th Avenue,-122.677,45.5233,1,274,622,United States,Oregon,OR,Portland,2012-02-14 11:57:39,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
126,data,9284a25b-c2b8-4ffb-abc8-c019a8131602,Simon's After Dark,simons-after-dark-allen-park-michigan,313.388.8808,http://www.facebook.com/SimonsAfterDark,21,"<p>
	&quot;We are Downriver&#39;s Original and Best LIVE! Entertainment and Concert Venue Since 1984.&quot; All shows take place on Friday and Saturday nights.</p>",enabled,0,200,,"<p>
	Rob -&nbsp;509rob@gmail.com &nbsp;313.694.4713</p><p>simonsbarbooking@yahoo.com doesn't work but is listed on FB.<br></p>",,,,V0-001-000314432-2,/resize/simongssimons_facad_1264282253_1264282352.jpg,1,3.0,3.4947222027050744,1,Originals Only,0,48101,4936 Allen Road,-83.2,42.2664,1,258,2373,United States,Michigan,MI,Allen Park,2012-01-23 15:59:12,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
127,data,06d14d48-f71b-434b-bf0d-9397d1705f9b,Grind + Grape,grind-grape-vero-beach-florida,772.231.5536,http://www.grindandgrape.com,0,"<p>
	Additional Websites: <a href=""http://www.facebook.com/grindandgrape"" target=""_blank"">Facebook</a> and&nbsp;<a href=""https://www.instagram.com/grindandgrape/"" target=""_blank"">Instagram</a>. &quot;Coffee and Pastry shop by day and Wine Bar with live music by night!&quot; Shows are held 7 nights a week, with Mondays and Wednesdays being reserved for regular Jazz performers and Tuesdays for regular Blues performers. Sunday shows start at 4 PM.</p>",enabled,0,150,,"<p>
	<span style=""font-family: arial, sans-serif; font-size: 12.8px;"">info@eastharbormusic is Robby&#39;s band&#39;s email. He doesn&#39;t want that one listed.</span></p>",,,http://www.facebook.com/grindandgrape,V0-001-010387462-4,/resize/11903927_1618007248453203_6236605162570098344_n.jpg,1,3.0,3.4947222027050744,1,All Song Types,0,32963,925 Bougainvillea Lane,-80.3565,27.6516,1,242,591,United States,Florida,FL,Vero Beach,2015-07-01 12:32:42,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
128,data,7ead84ff-a29d-4c89-adbe-520d4afcc2bb,Venice Cafe,venice-cafe-kent-ohio,330.968.4603,http://www.venicekent.com,0,"<p>""The Venice Cafe is ONE OF THE ORIGINAL AND MOST ICONIC BARS in the storied city of Kent."" They host a regular Jazz act on Tuesday nights, open mic on Wednesday nights, and most shows on Friday and Saturday nights.</p>",enabled,0,0,,,,,https://www.facebook.com/VeniceKent/,,/resize/images/users/7a572aea-6823-4da2-b4c4-d0956c5b86f2/ABzoUx2UOkND6QtnAybVfZfscpI05Z28mmCXUCix.jpeg,1,3.0,3.4947222027050744,1,All Song Types,0,44240,163 W. Erie Street,-81.3587877,41.152894,1,272,853,United States,Ohio,OH,Kent,2019-03-11 19:25:43,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
129,data,cd10d6e4-8fcd-4845-9770-04f001c58dea,Golden Grove Farm & Brew,golden-grove-farm-brew-piedmont-south-carolina,864.356.1097,http://farmandbrew.com,0,"<p>
	Additional Websites: <a href=""https://www.facebook.com/GoldenGroveFarmandBrew/"" target=""_blank"">Facebook</a>&nbsp;and <a href=""https://www.instagram.com/goldengrovefarmandbrew/"" target=""_blank"">Instagram</a>.&nbsp;""Golden Grove Farm &amp; Brew was established to work towards brewing a beer straight off the land and create a space for community collaboration."" They can host live music on Friday and Saturday nights, but not every weekend.</p>",enabled,0,75,,,,,https://www.facebook.com/GoldenGroveFarmandBrew/,,/resize/golden.jpg,1,3.0,3.4947222027050744,1,All Song Types,0,29673,115 Krim Road,-82.5199,34.6825,1,279,4770,United States,South Carolina,SC,Piedmont,2018-04-04 21:08:59,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
130,data,5b3f7154-1036-42fd-9f56-d67dca5d4ac6,Mac's Speed Shop,macs-speed-shop-greenville-south-carolina,864.239.0286,http://www.macspeedshop.com,0,"<p>""Mac's Speed Shop is a casual BBQ restaurant serving over 200 Local Craft Beers with over 60 beers on tap!"" Live music is typically held on Thursday, Friday, and Saturday nights. Thursday shows coincide with Bike Night, so they are seasonal. <a href=""https://www.indieonthemove.com/venues?q=mac%27s%20speed%20shop&amp;save_search=true&amp;sort_by=relevance&amp;sort_order=descending"">Browse additional Mac's Speed Shop locations</a>.</p>",enabled,0,255,,,,,https://www.facebook.com/MacsGreenville,V0-001-006196410-6,/resize/401066_470010519750790_13981561_n.jpg,1,3.0,3.4947222027050744,1,All Song Types,0,29601,930 S. Main Street,-82.4085,34.8436,1,279,656,United States,South Carolina,SC,Greenville,2014-04-14 15:03:30,"[{'id': 4, 'genre': 'Alternative', 'order': 500}, {'id': 13, 'genre': 'Classic Rock', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}, {'id': 73, 'genre': 'Southern Rock', 'order': 500}]",[]
131,data,2ede8eab-f0be-4a91-bfa4-3c1f77b3349e,Milky Way Lounge,milky-way-lounge-jamaica-plain-massachusetts,617.524.6060,http://www.milkywayjp.com,21,"<p>
	Additional Websites: <a href=""https://www.facebook.com/Bellalunarestaurantandmilkywaylounge"" target=""_blank"">Facebook</a> and <a href=""http://twitter.com/milkywayjp"" target=""_blank"">Twitter</a>. ""Our mission is to create community through delicious food &amp; beverages, art &amp; music; to be a gathering place where everyone feels comfortable and has fun; and to build a better Boston by supporting the work of local non-profit organizations."" Most shows take place Wednesday-Sunday nights with Wednesdays and Sundays being reserved for Jazz.</p>",enabled,0,200,total and 80 where the bands perform.,,,http://twitter.com/milkywayjp,https://www.facebook.com/Bellalunarestaurantandmilkywaylounge,V0-001-005376662-4,/resize/milkyimages.jpg,1,3.0,3.4947222027050744,1,All Song Types,0,02130,284 Amory Street,-71.1045,42.3148,1,254,698,United States,Massachusetts,MA,Jamaica Plain,2010-12-15 16:51:25,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
132,data,3f9a1b73-f93e-4b8c-b637-45b0c49b831f,The Abbey Coffee Co.,the-abbey-coffee-co-marion-indiana,765.674.9530,http://www.abbeycoffee.com,0,"<p>
	Additional Website: <a href=""https://www.facebook.com/TheAbbeyCoffeeCo/"" target=""_blank"">Facebook</a>.&nbsp;&quot;The Abbey Coffee Co. is a roastery/cafe devoted to missionally sourcing, roasting, and preparing coffees of excellence.&quot; Shows typically take place on Friday and Saturday nights.</p>",enabled,0,0,,,,,https://www.facebook.com/TheAbbeyCoffeeCo/,V0-001-007708210-2,/resize/abbey_3052.jpg,1,3.0,3.4947222027050744,1,All Song Types,0,46953,1500 S. Western Avenue,-85.6764,40.5462,1,250,1913,United States,Indiana,IN,Marion,2017-10-12 20:45:57,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
133,data,eb53b1fd-0bfc-452a-bb62-1278a05bd0c3,Adelphia Music Hall,adelphia-music-hall-marietta-ohio,740.374.8278,http://www.galleyadelphiahackett.com/the-adelphia-music-hall/,0,"<p>
	Additional Websites: <a href=""http://www.facebook.com/theadelphia"" target=""_blank"">Facebook</a>&nbsp;and <a href=""https://twitter.com/theadelphia"" target=""_blank"">Twitter</a>. &quot;The Adelphia Music Hall (at the Galley) is Marietta&#39;s premier live music, dance, comedy, party and special events hall.&quot; While most shows take place on Friday and Saturday nights, they can be held any night of the week.</p>",enabled,0,175,,"<p>
	<span style=""font-family: arial, sans-serif; font-size: 12.8px;"">Bill Marx at&nbsp;</span><a href=""mailto:wam@thegalleymarietta.com"" style=""color: rgb(17, 85, 204); font-family: arial, sans-serif; font-size: 12.8px;"" target=""_blank"">wam@thegalleymarietta.com</a>&nbsp;- is old info but still listed, 11/14/17.</p>",,https://twitter.com/theadelphia,http://www.facebook.com/theadelphia,,/resize/Adelphia_444_1289494312.jpg,1,3.25,3.4223716929935057,4,All Song Types,0,45750,203 2nd Street,-81.4527,39.4134,1,272,465,United States,Ohio,OH,Marietta,2011-08-03 10:03:10,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
134,data,3092bf7a-dc64-47d6-bc58-7d9f5536d558,Le Voyeur,le-voyeur-olympia-washington,360.943.5710,http://www.voyeurolympia.com,21,<p>Shows can be held any night of the week.</p>,enabled,0,50,,,,,https://www.facebook.com/OlyVoyeur/,V0-001-000173751-7,/resize/voyimages.jpg,1,3.28,3.3906840749414506,7,All Song Types,0,98501,404 E. 4th Avenue,-122.898,47.0453,1,287,501,United States,Washington,WA,Olympia,2008-09-02 04:40:43,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
135,data,4f2752dd-0786-4917-988f-152ee731bb2c,Trainwreck Westport,trainwreck-westport-st.-louis-missouri,314.434.7222,http://trainwrecksaloon.com,21,"<p>
	Additional Website: <a href=""https://www.facebook.com/TrainwreckSaloon"" target=""_blank"">Facebook</a>. &quot;The Trainwreck Saloon at Westport Plaza is reminiscent of a saloon in an old cowboy movie.&quot; They host a regular Acoustic act on Tuesday nights and full bands Thursday-Saturday nights.</p>",enabled,0,800,,,,,https://www.facebook.com/TrainwreckSaloon,V0-001-002311049-3,/resize/train65129_378652325559827_257247149_n.png,1,3.0,3.3892817553559063,2,Covers Only,0,63146,314 Westport Plaza,-90.454,38.6863,1,260,570,United States,Missouri,MO,St. Louis,2011-01-07 12:33:37,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 13, 'genre': 'Classic Rock', 'order': 500}, {'id': 50, 'genre': 'Pop', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}, {'id': 205, 'genre': 'Top 40', 'order': 500}]",[]
136,data,e66672ab-ea23-42ca-9c18-ddeff04c7249,Angelicas,angelicas-redwood-city-california,650.679.8184,http://angelicasllc.com,0,<p>Live music up to 7 nights a week with weekday shows starting at 7:30 PM and weekend shows starting at 8:30 PM.</p>,enabled,0,150,(Bell Theatre),,,,https://www.facebook.com/AngelicasRedwoodCity,V0-001-000703686-3,/resize/ang484693_634370406578713_499111522_n.jpg,1,3.0,3.3892817553559063,2,All Song Types,0,94063,863 Main Street,-122.226,37.4854,1,237,2021,United States,California,CA,Redwood City,2013-04-03 11:33:16,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]","[{'id': 84, 'genre': 'Hard Rock', 'order': 500}, {'id': 37, 'genre': 'Hardcore', 'order': 500}, {'id': 38, 'genre': 'Hip Hop', 'order': 500}, {'id': 45, 'genre': 'Metal', 'order': 500}, {'id': 57, 'genre': 'Punk', 'order': 500}, {'id': 59, 'genre': 'Rap', 'order': 500}, {'id': 68, 'genre': 'Screamo', 'order': 500}, {'id': 78, 'genre': 'Thrash', 'order': 500}]"
137,data,988857c6-b52c-4c4d-9dab-3782eb82cd1a,Jives Coffee Lounge,jives-coffee-lounge-colorado-springs-colorado,719.210.7650,http://www.jivescoffeelounge.com,0,"<p>""<span style=""font-family: arial, sans-serif; font-size: small;"">Coffee Music Life - not always in that order but you get the idea!""&nbsp;</span>This coffee lounge hosts shows every Friday and Saturday night and open mic on Wednesday nights.</p>",enabled,0,100,,,,,https://www.facebook.com/JivesCoffee,V0-001-004162496-3,/resize/jives174734_119096418126420_525584_n.jpg,1,3.0,3.3892817553559063,2,All Song Types,0,80904,16 Colbrunn Court,-104.861,38.8473,1,238,365,United States,Colorado,CO,Colorado Springs,2011-01-31 16:11:53,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]","[{'id': 37, 'genre': 'Hardcore', 'order': 500}, {'id': 38, 'genre': 'Hip Hop', 'order': 500}, {'id': 57, 'genre': 'Punk', 'order': 500}, {'id': 59, 'genre': 'Rap', 'order': 500}, {'id': 68, 'genre': 'Screamo', 'order': 500}]"
138,data,41728799-0972-4a48-a70d-122f17049d9d,The Vera Project,the-vera-project-seattle-washington,206.956.8372,http://www.theveraproject.org,0,"<p>""Vera is an all-ages volunteer fueled music and arts venue. By engaging participants at all levels of music production and community organizing, Vera strives to fulfill its mission to foster a participatory creative culture through popular music concerts, arts programs, experiential learning and volunteer opportunities for all ages, especially young people. Vera’s programs are always all ages, with a focus on young people ages 14 to 24."" This non-profit, alcohol free venue can host a show any night of the week.</p>",enabled,0,500,,,,https://twitter.com/veraproject,https://www.facebook.com/theveraproject,V0-001-000885861-5,/resize/vera-project-17.jpg,1,3.0,3.3892817553559063,2,All Song Types,0,98109,305 Harrison Street,-122.351,47.6214,1,287,555,United States,Washington,WA,Seattle,2008-09-02 04:40:43,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
139,data,6864ad89-ebcf-4242-bbec-bc1489d5cecc,Boo Boo Records,boo-boo-records-san-luis-obispo-california,805.541.0657,http://www.booboorecords.com,0,"<p>""Since 1974, Boo Boo Records has been a landmark and treasured part of San Luis Obispo,CA. We specialize in New and Used Vinyl, CDs, and Movies, but we also have everything from t-shirts and concert tickets to headphones, posters, and guitars for sale. A little something for everyone, and a definite must for any music lover traveling through San Luis Obispo.""&nbsp;This record store can host in-store performances any day of the week.</p>",enabled,0,50,,,,http://twitter.com/booboorecords,https://www.facebook.com/booboorecords,V0-001-000307574-9,/resize/boo207040_10150160825949693_57148249692_6434335_7430441_n.jpg,1,3.0,3.3892817553559063,2,Originals Only,0,93401,978 Monterey Street,-120.662,35.2816,1,237,546,United States,California,CA,San Luis Obispo,2011-03-04 09:51:22,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
140,data,24e72c17-e24f-46e4-940b-999b14b0dfab,Rusty Bull Brewing Co.,rusty-bull-brewing-co-north-charleston-south-carolina,843.225.8600,http://www.rustybullbrewing.com,0,"<p>
	Additional Websites: <a href=""https://www.facebook.com/RustyBullBeer/"" target=""_blank"">Facebook</a>,&nbsp;<a href=""https://twitter.com/rustybullbeer"" target=""_blank"">Twitter</a>, and <a href=""https://www.instagram.com/rustybullbeer/"" target=""_blank"">Instagram</a>. They host live music Thursday-Saturday nights.</p>",enabled,0,100,,,,https://twitter.com/rustybullbeer,https://www.facebook.com/RustyBullBeer/,V0-001-011701452-0,/resize/rusty_7163.jpg,1,3.0,3.3892817553559063,2,All Song Types,0,29418,3005 W. Montague Avenue Suite 110,-80.0125,32.8676,1,279,1902,United States,South Carolina,SC,North Charleston,2017-07-28 18:02:54,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
141,data,99eaab1a-e217-4514-baaf-d33d8dd41a2e,La Fiesta Lounge,la-fiesta-lounge-santa-fe-new-mexico,505.982.5511 x 6,http://www.lafondasantafe.com,0,"<p>
	Additional Websites: <a href=""http://www.facebook.com/lafondasantafe"" target=""_blank"">Facebook</a>&nbsp;and <a href=""https://twitter.com/lafondasantafe"" target=""_blank"">Twitter</a>. Located inside the world famous landmark hotel La Fonda on the Plaza, La Fiesta Lounge hosts live music 7 nights a week with Mondays and Tuesdays being reserved for a regular performer.</p>",enabled,0,80,- 100,<p>Those under 21 can be inside until 10 PM.</p>,,https://twitter.com/lafondasantafe,http://www.facebook.com/lafondasantafe,V0-001-000679464-1,/resize/la_fiest6320_127676145498_82042130498_3692069_2096958_n.jpg,1,3.0,3.3892817553559063,2,All Song Types,0,87501,100 E. San Francisco Street,-105.938,35.6868,1,269,550,United States,New Mexico,NM,Santa Fe,2012-01-12 11:29:17,"[{'id': 9, 'genre': 'Blues', 'order': 500}, {'id': 13, 'genre': 'Classic Rock', 'order': 500}, {'id': 17, 'genre': 'Country', 'order': 500}, {'id': 58, 'genre': 'R&B', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}, {'id': 72, 'genre': 'Soul', 'order': 500}]",[]
142,data,c19f082d-f5cb-46d5-b5ef-15c915c59f39,House of Blues,house-of-blues-chicago-illinois,312.923.2000,http://www.houseofblues.com/chicago,0,"<p>
	Additional Website: <a href=""https://www.facebook.com/hobchicago"" target=""_blank"">Facebook</a>. Live music can be held any night of the week. <a href=""https://www.indieonthemove.com/venues?q=house%20of%20blues&amp;sort_by=relevance&amp;sort_order=descending"">Browse additional House of Blues locations</a>.</p>",enabled,0,1300,,<p>nathanireton@livenation.com ?&nbsp;<br></p>,,,https://www.facebook.com/hobchicago,V0-001-001461567-7,/resize/chicago-ps.jpg,1,3.25,3.3578852125917376,8,All Song Types,0,60654,329 N. Dearborn Street,-87.6294,41.8881,1,249,357,United States,Illinois,IL,Chicago,2012-05-24 10:49:34,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
143,data,e6465940-5f00-4442-bfe6-3635dedc842c,Peak 31,peak-31-colorado-springs-colorado,719.227.7168,http://peak31csprings.com,18,"<p>Formerly Union Station. ""Open 7 days a week, with an amazing menu, specials, happy hour and power hour."" Most shows take place on Friday and Saturday nights, but they are flexible.</p>",enabled,0,180,,,,https://twitter.com/PEAK31CSprings,https://www.facebook.com/PEAK31atUnionStation,V0-001-008138679-5,/resize/peak10153697_865017033521923_6150870241267225910_n.png,1,3.0,3.3208902244502654,3,All Song Types,0,80909,2419 N. Union Boulevard,-104.794,38.8674,1,238,365,United States,Colorado,CO,Colorado Springs,2008-09-02 04:40:43,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
144,data,b43a9a73-fc57-4c54-8fe6-faa588b68c0d,Comet Ping Pong,comet-ping-pong-washington-district-of-columbia,202.364.0404,http://www.cometpingpong.com,0,"<p>
	Additional Websites: <a href=""https://www.facebook.com/CometPingPongLiveMusic"" rel=""nofollow"" target=""_blank"">Facebook</a> and <a href=""http://twitter.com/cometpingpong/"" rel=""nofollow"" target=""_blank"">Twitter</a>. Most shows take place on Friday and Saturday nights, but they are flexible. Events can also be 18+ and 21+ depending on what is arranged.</p>",enabled,0,150,in the back room (where the shows take place).,,,http://twitter.com/cometpingpong/,https://www.facebook.com/CometPingPongLiveMusic,V0-001-001312338-2,/resize/pingpong200413_1002895990554_8363_n.jpg,1,3.0,3.3208902244502654,3,All Song Types,0,20008,5037 Connecticut Avenue NW,-77.0701,38.9559,1,641,642,United States,District of Columbia,DC,Washington,2012-07-08 17:12:55,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
145,data,6a5bcd3d-fdf7-4d97-9981-dc71410c33d2,The Cove Music Hall,the-cove-music-hall-worcester-massachusetts,508.363.1888,http://www.thecovemusichall.com,21,<p><b>**Temporarily closed while relocating. </b>Formerly Lucky Dog Music Hall. They host live music Tuesday - Sunday nights.</p>,enabled,0,237,,,,,http://www.facebook.com/thecovemusichall,V0-001-009789269-5,/resize/1503485_1121146897897624_3571504734357450592_n.jpg,0,3.0,3.2729386083922836,4,All Song Types,0,01604,89 Green Street,-71.7982,42.2578,1,254,606,United States,Massachusetts,MA,Worcester,2008-09-02 04:40:43,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
146,data,3584ea28-89b3-497f-a802-ac3cfeb39950,World Famous Doll Hut,world-famous-doll-hut-anaheim-california,562.277.0075,http://www.facebook.com/worldfamousdh,21,"<p>
	&quot;The O.C. institution is more than a 100-year-old wooden bar room that sits in a warehouse district of Anaheim.&quot; Live music can be held any night of the week.</p>",enabled,0,100,,"<p>
	Dollhutbooking@gmail.com is old, but still listed on their FB page.</p>",,,,,/resize/doll534534_328169017238894_204469919_n.jpg,1,3.0,3.2374549785009674,5,All Song Types,0,92802,107 S. Adams Street,-117.932,33.8309,1,237,307,United States,California,CA,Anaheim,2014-05-25 16:05:18,"[{'id': 3, 'genre': 'All Genres', 'order': 0}, {'id': 4, 'genre': 'Alternative', 'order': 500}, {'id': 39, 'genre': 'Indie', 'order': 500}, {'id': 45, 'genre': 'Metal', 'order': 500}, {'id': 57, 'genre': 'Punk', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}]",[]
147,data,ea118ddd-980a-4bad-bc3d-102d073fec1b,The Painted Lady Lounge,the-painted-lady-lounge-hamtramck-michigan,313.874.2991,http://www.paintedladylounge.com,18,"<p>
	Additional Websites: <a href=""http://www.facebook.com/paintedlady.hamtramck"" target=""_blank"">Facebook</a> and <a href=""https://www.instagram.com/paintedladylounge/"" target=""_blank"">Instagram</a>. Live music is typically held on weekend nights, but they are flexible for other days of the week too. Sunday is movie night and Thursdays are free ballroom dancing lessons.</p>",enabled,0,100,,,,,http://www.facebook.com/paintedlady.hamtramck,V0-001-001271303-6,/resize/images24.gif,1,2.0,3.223863253117859,1,All Song Types,0,48212,2930 Jacob Street,-83.0539,42.3921,1,258,635,United States,Michigan,MI,Hamtramck,2008-12-17 23:31:09,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
148,data,7e67c99b-2b29-4933-87f7-5d6c263044b8,The Starry Plough Pub,the-starry-plough-pub-berkeley-california,510.841.0188,https://www.thestarryplough.com,21,"<p>""<span style=""font-family: arial, sans-serif; font-size: small;"">The Starry Plough is a full service Restaurant, Pub and Live Music Venue that has been a staple on the Berkeley scene for nearly 40 years.""&nbsp;</span>Shows are held on Friday and Saturday nights with open mic on Tuesday nights, a Funk jam on Thursday nights, and an Irish jam on Sunday nights. Events can be all ages as well, depending on what is arranged.</p>",enabled,0,200,,,,,https://www.facebook.com/StarryPlough,V0-001-000297712-1,/resize/TheStarryPlough.jpg,1,2.0,3.223863253117859,1,All Song Types,0,94705,3101 Shattuck Avenue,-122.266,37.853,1,237,328,United States,California,CA,Berkeley,2010-10-28 10:32:09,"[{'id': 204, 'genre': '2-step', 'order': 500}, {'id': 4, 'genre': 'Alternative', 'order': 500}, {'id': 11, 'genre': 'Celtic', 'order': 500}, {'id': 30, 'genre': 'Funk', 'order': 500}, {'id': 33, 'genre': 'Glam', 'order': 500}, {'id': 207, 'genre': 'Irish', 'order': 500}, {'id': 50, 'genre': 'Pop', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}, {'id': 65, 'genre': 'Roots Music', 'order': 500}]",[]
