,created_at,datetime_local,general_admission,id,popularity,score,short_title,url,listing_count,average_price,median_price,lowest_price,venue_name,venue_popularity,venue_address,venue_city,venue_state,venue_zip,venue_id
8217,2019-07-13T16:02:04,2019-09-26T19:30:00,False,4927332,0.0,0.0,Will Hoge with Stephen Kellogg,https://seatgeek.com/will-hoge-with-stephen-kellogg-tickets/jackson-mississippi-duling-hall-2019-09-26-7-30-pm/concert/4927332,1.0,57.0,57.0,57.0,Duling Hall,0,622 Duling Ave,Jackson,MS,39216,7066
8218,2019-02-01T16:24:05,2019-09-27T19:00:00,False,4713626,0.0,0.0,Lynyrd Skynyrd with Cody Jinks,https://seatgeek.com/lynyrd-skynyrd-with-cody-jinks-tickets/brandon-mississippi-brandon-amphitheater-2019-09-27-7-pm/concert/4713626,218.0,294.0,209.0,102.0,Brandon Amphitheater,0,8190 Rock Way,Brandon,MS,39042,439898
8219,2019-05-07T16:06:27,2019-09-27T19:30:00,False,4857326,0.0,0.0,Fozzy with Jared James Nichols (18+),https://seatgeek.com/fozzy-with-jared-james-nichols-18-tickets/hattiesburg-mississippi-brewsky-s-2019-09-27-7-30-pm/concert/4857326,11.0,58.0,56.0,43.0,Brewsky's,0,3818 W 4th St,Hattiesburg,MS,39401,41994
8220,2019-06-05T16:06:58,2019-09-27T20:00:00,False,4886288,0.51,0.477,KC & The Sunshine Band,https://seatgeek.com/kc-and-the-sunshine-band-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-09-27-8-pm/concert/4886288,6.0,292.0,273.0,110.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8221,2019-06-19T16:01:18,2019-09-27T20:00:00,True,4898125,0.0,0.0,White Denim with Son of Stan,https://seatgeek.com/white-denim-with-son-of-stan-tickets/jackson-mississippi-duling-hall-2019-09-27-8-pm/concert/4898125,7.0,49.0,46.0,37.0,Duling Hall,0,622 Duling Ave,Jackson,MS,39216,7066
8222,2019-06-13T16:04:59,2019-09-27T20:00:00,False,4893461,0.507,0.468,Johnny Mathis,https://seatgeek.com/johnny-mathis-tickets/biloxi-mississippi-beau-rivage-resort-and-casino-2019-09-27-8-pm/concert/4893461,156.0,163.0,138.0,114.0,Beau Rivage Resort and Casino,0,875 Beach Blvd,Biloxi,MS,39530,289
8223,2019-06-28T16:09:03,2019-09-28T20:00:00,False,4912740,0.514,0.469,Tanya Tucker,https://seatgeek.com/tanya-tucker-tickets/biloxi-mississippi-golden-nugget-biloxi-2019-09-28-8-pm/concert/4912740,39.0,74.0,63.0,50.0,Golden Nugget Biloxi,0,151 Beach Blvd,Biloxi,MS,39530,54343
8224,2019-06-13T16:04:58,2019-09-28T20:00:00,False,4893459,0.51,0.474,Johnny Mathis,https://seatgeek.com/johnny-mathis-tickets/biloxi-mississippi-beau-rivage-resort-and-casino-2019-09-28-8-pm/concert/4893459,100.0,158.0,142.0,115.0,Beau Rivage Resort and Casino,0,875 Beach Blvd,Biloxi,MS,39530,289
8225,2019-06-11T16:02:17,2019-09-28T21:00:00,True,4891807,0.333,0.358,Dirty Streets,https://seatgeek.com/dirty-streets-tickets/oxford-mississippi-proud-larry-s-2019-09-28-9-pm/concert/4891807,2.0,49.0,49.0,49.0,Proud Larry's,0,211 South Lamar,Oxford,MS,38655,7101
8226,2019-04-24T16:06:33,2019-10-01T19:30:00,True,4836472,0.0,0.0,Son Volt,https://seatgeek.com/son-volt-tickets/jackson-mississippi-duling-hall-2019-10-01-7-30-pm/concert/4836472,9.0,62.0,56.0,47.0,Duling Hall,0,622 Duling Ave,Jackson,MS,39216,7066
8227,2019-06-23T16:10:18,2019-10-04T20:00:00,False,4903260,0.554,0.536,Styx,https://seatgeek.com/styx-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-10-04-8-pm/concert/4903260,22.0,289.0,267.0,132.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8228,2019-06-28T16:08:30,2019-10-04T20:00:00,False,4912677,0.477,0.495,Beatles vs Stones (18+),https://seatgeek.com/beatles-vs-stones-18-tickets/robinsonville-mississippi-horseshoe-casino-2019-10-04-8-pm/concert/4912677,30.0,63.0,58.0,52.0,Horseshoe Casino,0,1021 Casino Ctr Dr.,Robinsonville,MS,38664,606
8229,2019-07-06T16:01:27,2019-10-04T21:00:00,False,4922715,0.0,0.0,Boyz II Men,https://seatgeek.com/boyz-ii-men-tickets/robinsonville-mississippi-gold-strike-casino-2019-10-04-9-pm/concert/4922715,11.0,202.0,183.0,165.0,Gold Strike Casino,0,1010 Casino Center Drive,Robinsonville,MS,38664,1963
8230,2019-07-03T16:11:50,2019-10-05T18:00:00,False,4913991,0.0,0.0,An Evening Of Worship,https://seatgeek.com/an-evening-of-worship-tickets/brandon-mississippi-pinelake-church-2019-10-05-6-pm/concert/4913991,3.0,90.0,94.0,68.0,Pinelake  Church,0,6071 Highway 25,Brandon,MS,39047,431507
8231,2019-06-26T16:10:22,2019-10-05T19:00:00,False,4910008,0.591,0.58,Godsmack with Halestorm,https://seatgeek.com/godsmack-with-halestorm-tickets/southaven-mississippi-landers-center-2019-10-05-7-pm/concert/4910008,257.0,174.0,133.0,65.0,Landers Center,0,4560 Venture Dr,Southaven,MS,38671,4349
8232,2019-06-23T16:09:36,2019-10-05T20:00:00,False,4903186,0.442,0.472,Brandon Bennett,https://seatgeek.com/brandon-bennett-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-10-05-8-pm/concert/4903186,9.0,78.0,57.0,49.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8233,2019-05-30T16:18:09,2019-10-05T20:00:00,False,4879196,0.462,0.425,Loverboy,https://seatgeek.com/loverboy-tickets/biloxi-mississippi-hard-rock-hotel-casino-biloxi-2019-10-05-8-pm/concert/4879196,27.0,121.0,85.0,58.0,Hard Rock Hotel & Casino - Biloxi,0,777 Beach Blvd.,Biloxi,MS,39530,314
8234,2019-08-07T16:05:31,2019-10-05T20:00:00,True,4954392,0.0,0.0,Jeffrey Osborne (21+),https://seatgeek.com/jeffrey-osborne-21-tickets/gulfport-mississippi-island-view-casino-2019-10-05-8-pm/concert/4954392,1.0,60.0,60.0,60.0,Island View Casino,0,3300 West Beach Boulevard,Gulfport,MS,39501,42866
8235,2019-08-07T16:05:10,2019-10-05T20:00:00,False,4954277,0.0,0.0,Tucka (21+),https://seatgeek.com/tucka-21-tickets/choctaw-mississippi-center-stage-at-pearl-river-resorts-2019-10-05-8-pm/concert/4954277,16.0,42.0,42.0,42.0,Center Stage at Pearl River Resorts,0,13550 MS,Choctaw,MS,39350,421549
8236,2019-05-05T16:05:20,2019-10-08T19:00:00,True,4856152,0.453,0.422,Jenny Lewis (18+),https://seatgeek.com/jenny-lewis-18-tickets/oxford-mississippi-the-lyric-oxford-2019-10-08-7-pm/concert/4856152,13.0,93.0,96.0,69.0,The Lyric Oxford,0,1006 Van Buren Avenue,Oxford,MS,38655,614
8237,2019-02-26T16:07:33,2019-10-10T19:00:00,False,4760745,0.518,0.501,Lauren Daigle with AHI,https://seatgeek.com/lauren-daigle-with-ahi-tickets/southaven-mississippi-landers-center-2019-10-10-7-pm/concert/4760745,407.0,124.0,86.0,25.0,Landers Center,0,4560 Venture Dr,Southaven,MS,38671,4349
8238,2019-08-07T16:05:32,2019-10-10T20:00:00,True,4954395,0.0,0.0,Confederate Railroad (21+),https://seatgeek.com/confederate-railroad-21-tickets/gulfport-mississippi-island-view-casino-2019-10-10-8-pm/concert/4954395,4.0,53.0,44.0,42.0,Island View Casino,0,3300 West Beach Boulevard,Gulfport,MS,39501,42866
8239,2019-07-25T16:01:39,2019-10-10T20:00:00,True,4937598,0.0,0.0,Justin Townes Earle with The Wandering Hearts,https://seatgeek.com/justin-townes-earle-with-the-wandering-hearts-tickets/jackson-mississippi-duling-hall-2019-10-10-8-pm/concert/4937598,5.0,53.0,55.0,45.0,Duling Hall,0,622 Duling Ave,Jackson,MS,39216,7066
8240,2019-07-19T16:07:14,2019-10-11T20:00:00,False,4931823,0.563,0.521,The Beach Boys,https://seatgeek.com/the-beach-boys-tickets/biloxi-mississippi-beau-rivage-resort-and-casino-2019-10-11-8-pm/concert/4931823,56.0,131.0,108.0,87.0,Beau Rivage Resort and Casino,0,875 Beach Blvd,Biloxi,MS,39530,289
8241,2019-06-28T16:08:26,2019-10-11T20:00:00,False,4912659,0.492,0.457,Travis Tritt,https://seatgeek.com/travis-tritt-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-10-11-8-pm/concert/4912659,12.0,197.0,133.0,116.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8242,2019-07-13T16:02:26,2019-10-11T20:00:00,False,4927452,0.572,0.538,Chicago (Band) (18+),https://seatgeek.com/chicago-band-18-tickets/robinsonville-mississippi-horseshoe-casino-2019-10-11-8-pm/concert/4927452,21.0,320.0,343.0,158.0,Horseshoe Casino,0,1021 Casino Ctr Dr.,Robinsonville,MS,38664,606
8243,2019-08-07T16:06:10,2019-10-12T20:00:00,False,4954597,0.0,0.0,Natasha Bedingfield,https://seatgeek.com/natasha-bedingfield-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-10-12-8-pm/concert/4954597,22.0,170.0,115.0,100.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8244,2019-07-18T16:03:08,2019-10-12T20:00:00,False,4930493,0.559,0.525,The Beach Boys,https://seatgeek.com/the-beach-boys-tickets/biloxi-mississippi-beau-rivage-resort-and-casino-2019-10-12-8-pm/concert/4930493,149.0,163.0,115.0,87.0,Beau Rivage Resort and Casino,0,875 Beach Blvd,Biloxi,MS,39530,289
8245,2019-06-23T16:07:31,2019-10-13T19:30:00,False,4902380,0.0,0.0,Chicago (Band),https://seatgeek.com/chicago-band-tickets/brandon-mississippi-brandon-amphitheater-2019-10-13-7-30-pm/concert/4902380,159.0,226.0,159.0,55.0,Brandon Amphitheater,0,8190 Rock Way,Brandon,MS,39042,439898
8246,2019-08-07T16:05:32,2019-10-13T20:00:00,True,4954394,0.0,0.0,Connie Smith (21+),https://seatgeek.com/connie-smith-21-tickets/gulfport-mississippi-island-view-casino-2019-10-13-8-pm/concert/4954394,1.0,35.0,35.0,35.0,Island View Casino,0,3300 West Beach Boulevard,Gulfport,MS,39501,42866
8247,2019-06-25T16:03:12,2019-10-18T19:00:00,False,4906488,0.529,0.497,Miranda Sings,https://seatgeek.com/miranda-sings-tickets/jackson-mississippi-thalia-mara-hall-2019-10-18-7-pm/concert/4906488,6.0,223.0,142.0,70.0,Thalia Mara Hall,0,255 E Pascagoula St,Jackson,MS,39216,3115
8248,2019-06-28T16:08:27,2019-10-18T20:00:00,False,4912661,0.553,0.543,The Temptations,https://seatgeek.com/the-temptations-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-10-18-8-pm/concert/4912661,28.0,168.0,103.0,88.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8249,2019-07-19T16:16:03,2019-10-18T20:00:00,False,4932649,0.53,0.473,Frankie Valli,https://seatgeek.com/frankie-valli-tickets/biloxi-mississippi-beau-rivage-theatre-2019-10-18-8-pm/concert/4932649,155.0,183.0,135.0,113.0,Beau Rivage Theatre,0,875 Beach Blvd.,Biloxi,MS,39530,5761
8250,2019-08-01T16:12:38,2019-10-18T21:00:00,False,4948101,0.0,0.0,Frank Foster,https://seatgeek.com/frank-foster-tickets/starkville-mississippi-rick-s-cafe-2019-10-18-9-pm/concert/4948101,2.0,63.0,62.0,62.0,Rick's Cafe,0,319 Highway 82 East,Starkville,MS,39759,12585
8251,2019-07-03T16:14:06,2019-10-19T20:00:00,True,4914876,0.0,0.0,"of Montreal with Locate S,1",https://seatgeek.com/of-montreal-with-locate-s-1-tickets/jackson-mississippi-duling-hall-2019-10-19-8-pm/concert/4914876,5.0,40.0,39.0,38.0,Duling Hall,0,622 Duling Ave,Jackson,MS,39216,7066
8252,2019-07-19T16:07:15,2019-10-19T20:00:00,False,4931824,0.539,0.486,Frankie Valli,https://seatgeek.com/frankie-valli-tickets/biloxi-mississippi-beau-rivage-theatre-2019-10-19-8-pm/concert/4931824,69.0,262.0,135.0,109.0,Beau Rivage Theatre,0,875 Beach Blvd.,Biloxi,MS,39530,5761
8253,2019-07-23T16:02:07,2019-10-19T20:00:00,False,4936148,0.542,0.483,Dream Theater,https://seatgeek.com/dream-theater-tickets/biloxi-mississippi-hard-rock-hotel-casino-biloxi-2019-10-19-8-pm/concert/4936148,23.0,199.0,126.0,78.0,Hard Rock Hotel & Casino - Biloxi,0,777 Beach Blvd.,Biloxi,MS,39530,314
8254,2019-05-07T16:06:52,2019-10-19T20:30:00,False,4857368,0.0,0.0,Drew Holcomb,https://seatgeek.com/drew-holcomb-tickets/hattiesburg-mississippi-hattiesburg-saenger-theater-2019-10-19-8-30-pm/concert/4857368,19.0,98.0,99.0,63.0,Hattiesburg Saenger Theater,0,201 Forrest Street,Hattiesburg,MS,39401,14962
8255,2019-06-06T16:05:25,2019-10-24T19:30:00,True,4887542,0.0,0.0,Charlie Hunter with Lucy Woodward,https://seatgeek.com/charlie-hunter-with-lucy-woodward-tickets/jackson-mississippi-duling-hall-2019-10-24-7-30-pm/concert/4887542,4.0,49.0,41.0,39.0,Duling Hall,0,622 Duling Ave,Jackson,MS,39216,7066
8256,2019-02-26T16:05:34,2019-10-24T19:30:00,False,4760481,0.513,0.505,Air Supply,https://seatgeek.com/air-supply-tickets/jackson-mississippi-thalia-mara-hall-2019-10-24-7-30-pm/concert/4760481,107.0,162.0,151.0,98.0,Thalia Mara Hall,0,255 E Pascagoula St,Jackson,MS,39216,3115
8257,2019-06-27T16:10:49,2019-10-24T19:30:00,False,4911440,0.568,0.568,The Avett Brothers,https://seatgeek.com/the-avett-brothers-tickets/southaven-mississippi-landers-center-2019-10-24-7-30-pm/concert/4911440,267.0,182.0,128.0,90.0,Landers Center,0,4560 Venture Dr,Southaven,MS,38671,4349
8258,2019-05-03T16:08:25,2019-10-25T20:00:00,False,4851901,0.539,0.532,Straight No Chaser,https://seatgeek.com/straight-no-chaser-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-10-25-8-pm/concert/4851901,62.0,154.0,113.0,83.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8259,2019-06-16T16:05:07,2019-10-25T20:00:00,False,4897058,0.441,0.414,Dennis DeYoung,https://seatgeek.com/dennis-deyoung-tickets/biloxi-mississippi-hard-rock-hotel-casino-biloxi-2019-10-25-8-pm/concert/4897058,23.0,150.0,84.0,54.0,Hard Rock Hotel & Casino - Biloxi,0,777 Beach Blvd.,Biloxi,MS,39530,314
8260,2019-07-19T16:07:14,2019-10-25T20:00:00,False,4931822,0.521,0.472,Air Supply,https://seatgeek.com/air-supply-tickets/biloxi-mississippi-beau-rivage-resort-and-casino-2019-10-25-8-pm/concert/4931822,150.0,125.0,94.0,53.0,Beau Rivage Resort and Casino,0,875 Beach Blvd,Biloxi,MS,39530,289
8261,2019-07-19T16:12:29,2019-10-26T20:00:00,False,4932557,0.493,0.44,Air Supply,https://seatgeek.com/air-supply-tickets/biloxi-mississippi-beau-rivage-resort-and-casino-2019-10-26-8-pm/concert/4932557,94.0,120.0,87.0,56.0,Beau Rivage Resort and Casino,0,875 Beach Blvd,Biloxi,MS,39530,289
8262,2019-06-28T16:08:27,2019-10-26T20:00:00,False,4912663,0.422,0.384,Clint Black,https://seatgeek.com/clint-black-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-10-26-8-pm/concert/4912663,22.0,143.0,114.0,88.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8263,2019-05-29T16:14:25,2019-10-26T21:00:00,True,4875602,0.455,0.43,Hippo Campus (18+),https://seatgeek.com/hippo-campus-18-tickets/oxford-mississippi-the-lyric-oxford-2019-10-26-9-pm/concert/4875602,8.0,87.0,88.0,63.0,The Lyric Oxford,0,1006 Van Buren Avenue,Oxford,MS,38655,614
8264,2019-06-19T16:01:32,2019-10-27T19:30:00,False,4898202,0.439,0.409,Switchfoot,https://seatgeek.com/switchfoot-tickets/jackson-mississippi-thalia-mara-hall-2019-10-27-7-30-pm/concert/4898202,6.0,238.0,141.0,57.0,Thalia Mara Hall,0,255 E Pascagoula St,Jackson,MS,39216,3115
8265,2019-07-19T16:06:10,2019-10-30T21:00:00,False,4931581,0.0,0.0,Koe Wetzel,https://seatgeek.com/koe-wetzel-tickets/hattiesburg-mississippi-brewsky-s-2019-10-30-9-pm/concert/4931581,2.0,69.0,68.0,68.0,Brewsky's,0,3818 W 4th St,Hattiesburg,MS,39401,41994
8266,2019-08-01T16:11:24,2019-10-31T19:00:00,False,4947722,0.523,0.421,Lyfe Jennings with The Manhattans,https://seatgeek.com/lyfe-jennings-with-the-manhattans-tickets/jackson-mississippi-thalia-mara-hall-2019-10-31-7-pm/concert/4947722,16.0,95.0,95.0,94.0,Thalia Mara Hall,0,255 E Pascagoula St,Jackson,MS,39216,3115
8267,2019-03-30T16:03:24,2019-11-01T20:00:00,False,4802731,0.447,0.418,The Black Jacket Symphony,https://seatgeek.com/the-black-jacket-symphony-tickets/jackson-mississippi-thalia-mara-hall-2019-11-01-8-pm/concert/4802731,16.0,123.0,98.0,57.0,Thalia Mara Hall,0,255 E Pascagoula St,Jackson,MS,39216,3115
8268,2019-08-01T16:11:39,2019-11-01T20:00:00,False,4947803,0.509,0.408,Ronnie Milsap,https://seatgeek.com/ronnie-milsap-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-11-01-8-pm/concert/4947803,23.0,130.0,92.0,80.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8269,2019-08-01T16:11:39,2019-11-02T20:00:00,False,4947804,0.615,0.54,Brian McKnight,https://seatgeek.com/brian-mcknight-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-11-02-8-pm/concert/4947804,21.0,170.0,120.0,96.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8270,2019-07-23T16:01:53,2019-11-02T20:00:00,False,4936063,0.0,0.0,Trace Adkins,https://seatgeek.com/trace-adkins-tickets/robinsonville-mississippi-gold-strike-casino-2019-11-02-8-pm/concert/4936063,30.0,165.0,167.0,117.0,Gold Strike Casino,0,1010 Casino Center Drive,Robinsonville,MS,38664,1963
8271,2019-07-03T16:19:35,2019-11-02T20:00:00,False,4916539,0.491,0.467,Classic Albums Live,https://seatgeek.com/classic-albums-live-tickets/biloxi-mississippi-hard-rock-hotel-casino-biloxi-2019-11-02-8-pm/concert/4916539,32.0,104.0,72.0,51.0,Hard Rock Hotel & Casino - Biloxi,0,777 Beach Blvd.,Biloxi,MS,39530,314
8272,2019-05-17T16:05:39,2019-11-03T19:00:00,False,4868341,0.573,0.581,MercyMe with Crowder,https://seatgeek.com/mercyme-with-crowder-tickets/tupelo-mississippi-bancorpsouth-arena-2019-11-03-7-pm/concert/4868341,159.0,229.0,218.0,58.0,BancorpSouth Arena,0,375 East Main Street,Tupelo,MS,38804,3491
8273,2019-05-09T16:05:06,2019-11-03T19:30:00,False,4859888,0.0,0.0,The Gray Havens,https://seatgeek.com/the-gray-havens-tickets/jackson-mississippi-duling-hall-2019-11-03-7-30-pm/concert/4859888,1.0,46.0,46.0,46.0,Duling Hall,0,622 Duling Ave,Jackson,MS,39216,7066
8274,2019-04-30T16:07:07,2019-11-07T20:00:00,True,4846177,0.384,0.342,Mason Ramsey,https://seatgeek.com/mason-ramsey-tickets/oxford-mississippi-the-lyric-oxford-2019-11-07-8-pm/concert/4846177,24.0,48.0,47.0,35.0,The Lyric Oxford,0,1006 Van Buren Avenue,Oxford,MS,38655,614
8275,2019-08-01T16:11:39,2019-11-08T20:00:00,False,4947802,0.533,0.439,Craig Morgan,https://seatgeek.com/craig-morgan-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-11-08-8-pm/concert/4947802,19.0,107.0,89.0,64.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8276,2019-07-11T16:03:28,2019-11-09T20:00:00,False,4926301,0.499,0.477,KC & The Sunshine Band,https://seatgeek.com/kc-and-the-sunshine-band-tickets/biloxi-mississippi-hard-rock-hotel-casino-biloxi-2019-11-09-8-pm/concert/4926301,17.0,166.0,118.0,80.0,Hard Rock Hotel & Casino - Biloxi,0,777 Beach Blvd.,Biloxi,MS,39530,314
8277,2019-06-04T16:07:05,2019-11-09T20:00:00,False,4885005,0.472,0.463,Alice Cooper (21+),https://seatgeek.com/alice-cooper-21-tickets/biloxi-mississippi-beau-rivage-resort-and-casino-2019-11-09-8-pm/concert/4885005,132.0,154.0,135.0,88.0,Beau Rivage Resort and Casino,0,875 Beach Blvd,Biloxi,MS,39530,289
8278,2019-07-30T16:06:14,2019-11-11T19:30:00,False,4946149,0.553,0.488,Kevin Gates,https://seatgeek.com/kevin-gates-tickets/jackson-mississippi-thalia-mara-hall-2019-11-11-7-30-pm/concert/4946149,23.0,286.0,147.0,75.0,Thalia Mara Hall,0,255 E Pascagoula St,Jackson,MS,39216,3115
8279,2019-08-06T16:01:49,2019-11-11T19:30:00,False,4952127,0.0,0.0,Tedeschi Trucks Band,https://seatgeek.com/tedeschi-trucks-band-tickets/cleveland-mississippi-bologna-performing-arts-center-2019-11-11-7-30-pm/concert/4952127,3.0,115.0,98.0,91.0,Bologna Performing Arts Center,0,1003 W Sunflower Rd,Cleveland,MS,38733,21221
8280,2019-06-11T16:01:53,2019-11-15T20:00:00,True,4891686,0.463,0.457,Big K.R.I.T.,https://seatgeek.com/big-k-r-i-t-tickets/jackson-mississippi-hal-mal-s-2019-11-15-8-pm/concert/4891686,8.0,89.0,85.0,75.0,Hal & Mal's,0,200 Commerce Street,Jackson,MS,39201,6907
8281,2019-06-05T16:06:03,2019-11-15T20:00:00,False,4886049,0.0,0.0,Jimmy Herring & The Invisible Whip,https://seatgeek.com/jimmy-herring-and-the-invisible-whip-tickets/jackson-mississippi-duling-hall-2019-11-15-8-pm/concert/4886049,11.0,189.0,167.0,68.0,Duling Hall,0,622 Duling Ave,Jackson,MS,39216,7066
8282,2019-08-01T16:11:39,2019-11-15T20:00:00,False,4947805,0.0,0.0,98 Degrees,https://seatgeek.com/98-degrees-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-11-15-8-pm/concert/4947805,22.0,193.0,137.0,96.0,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8283,2019-08-06T16:01:46,2019-11-15T20:00:00,False,4952110,0.576,0.471,The Bellamy Brothers (21+),https://seatgeek.com/the-bellamy-brothers-21-tickets/biloxi-mississippi-golden-nugget-biloxi-2019-11-15-8-pm/concert/4952110,,,,,Golden Nugget Biloxi,0,151 Beach Blvd,Biloxi,MS,39530,54343
8284,2019-08-06T16:02:45,2019-11-15T21:00:00,False,4952448,0.0,0.0,Travis Tritt,https://seatgeek.com/travis-tritt-tickets/robinsonville-mississippi-gold-strike-casino-2019-11-15-9-pm/concert/4952448,,,,,Gold Strike Casino,0,1010 Casino Center Drive,Robinsonville,MS,38664,1963
8285,2019-07-11T16:03:33,2019-11-16T20:00:00,False,4926323,0.489,0.459,Legends of Hip Hop with Scarface and 8Ball & MJG and Mystikal and E-40,https://seatgeek.com/legends-of-hip-hop-with-scarface-and-8ball-and-mjg-and-mystikal-and-e-40-tickets/southaven-mississippi-landers-center-2019-11-16-8-pm/concert/4926323,207.0,247.0,226.0,99.0,Landers Center,0,4560 Venture Dr,Southaven,MS,38671,4349
8286,2019-08-08T16:03:56,2019-11-16T20:00:00,False,4955675,0.0,0.0,REO Speedwagon,https://seatgeek.com/reo-speedwagon-tickets/biloxi-mississippi-ip-casino-resort-and-spa-2019-11-16-8-pm/concert/4955675,,,,,IP Casino Resort and Spa,0,850 Bayview Avenue,Biloxi,MS,39530,646
8287,2019-07-06T16:01:33,2019-11-16T20:00:00,False,4922747,0.474,0.458,Sugar Ray,https://seatgeek.com/sugar-ray-tickets/biloxi-mississippi-hard-rock-hotel-casino-biloxi-2019-11-16-8-pm/concert/4922747,8.0,89.0,86.0,65.0,Hard Rock Hotel & Casino - Biloxi,0,777 Beach Blvd.,Biloxi,MS,39530,314
8288,2019-04-21T12:55:23,2019-11-22T20:00:00,False,4832005,0.509,0.503,Joe Bonamassa,https://seatgeek.com/joe-bonamassa-tickets/biloxi-mississippi-beau-rivage-resort-and-casino-2019-11-22-8-pm/concert/4832005,24.0,408.0,360.0,208.0,Beau Rivage Resort and Casino,0,875 Beach Blvd,Biloxi,MS,39530,289
8289,2019-08-01T16:12:38,2019-11-23T20:00:00,True,4948106,0.0,0.0,Mary Gauthier,https://seatgeek.com/mary-gauthier-tickets/jackson-mississippi-duling-hall-2019-11-23-8-pm/concert/4948106,1.0,58.0,58.0,58.0,Duling Hall,0,622 Duling Ave,Jackson,MS,39216,7066
8290,2019-06-23T16:08:46,2019-11-23T20:00:00,False,4902986,0.45,0.411,Tyler Farr,https://seatgeek.com/tyler-farr-tickets/biloxi-mississippi-hard-rock-hotel-casino-biloxi-2019-11-23-8-pm/concert/4902986,31.0,126.0,106.0,71.0,Hard Rock Hotel & Casino - Biloxi,0,777 Beach Blvd.,Biloxi,MS,39530,314
8291,2019-06-19T16:01:18,2019-11-29T19:00:00,False,4898123,0.0,0.0,Jeff Bradshaw (18+),https://seatgeek.com/jeff-bradshaw-18-tickets/jackson-mississippi-duling-hall-2019-11-29-7-pm/concert/4898123,,,,,Duling Hall,0,622 Duling Ave,Jackson,MS,39216,7066
8292,2019-07-03T16:15:11,2019-11-30T18:00:00,False,4915247,0.483,0.464,Mark Chesnutt with Joe Diffie,https://seatgeek.com/mark-chesnutt-with-joe-diffie-tickets/corinth-mississippi-crossroads-arena-2019-11-30-6-pm/concert/4915247,8.0,61.0,57.0,57.0,Crossroads Arena,0,2800 South Harper Road,Corinth,MS,38834,2291
8293,2019-07-19T16:10:10,2019-12-06T20:00:00,False,4932383,0.494,0.463,Scott Bradlee's Postmodern Jukebox,https://seatgeek.com/scott-bradlees-postmodern-jukebox-tickets/biloxi-mississippi-hard-rock-hotel-casino-biloxi-2019-12-06-8-pm/concert/4932383,27.0,153.0,103.0,63.0,Hard Rock Hotel & Casino - Biloxi,0,777 Beach Blvd.,Biloxi,MS,39530,314
8294,2019-07-23T16:01:26,2019-12-06T20:00:00,False,4935930,0.529,0.481,The Brian Setzer Orchestra,https://seatgeek.com/the-brian-setzer-orchestra-tickets/biloxi-mississippi-beau-rivage-resort-and-casino-2019-12-06-8-pm/concert/4935930,91.0,123.0,112.0,80.0,Beau Rivage Resort and Casino,0,875 Beach Blvd,Biloxi,MS,39530,289
8295,2019-07-19T16:20:12,2019-12-07T20:00:00,False,4932669,0.501,0.473,Scott Bradlee's Postmodern Jukebox,https://seatgeek.com/scott-bradlees-postmodern-jukebox-tickets/biloxi-mississippi-hard-rock-hotel-casino-biloxi-2019-12-07-8-pm/concert/4932669,27.0,153.0,106.0,61.0,Hard Rock Hotel & Casino - Biloxi,0,777 Beach Blvd.,Biloxi,MS,39530,314
8296,2019-07-19T16:05:36,2019-12-07T20:00:00,False,4931445,0.0,0.0,Pam Tillis,https://seatgeek.com/pam-tillis-tickets/vicksburg-mississippi-waterview-casino-2019-12-07-8-pm/concert/4931445,,,,,Waterview Casino,0,3990 Washington Street,Vicksburg,MS,39180,281734
